"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tweets"
"5951",296,"The Asus FX405 delivers a superb gaming experience for you which allow you to play on high graphics games without l‚Ä¶ https://t.co/dcCZWeYAgR",FALSE,0,NA,2018-05-03 05:28:57,TRUE,NA,991912474139017216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThunderMatch",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5952",297,"8% OFF #sale #asus #chromebook #laptop @amazon @asus ASUS Chromebook C300SA Compact 13.3 Inch (Intel Celeron, 4GB,‚Ä¶ https://t.co/NDg9S6UIfp",FALSE,3,NA,2018-05-03 05:20:09,TRUE,NA,991910258229567488,NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","the_best_offer",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5953",298,"The Inside Story of How Asus Made the ZenFone Max Pro M1 for India https://t.co/1Y7hHBmN6v
via @Gadgets360 #asus‚Ä¶ https://t.co/GsksA7O15Y",FALSE,0,NA,2018-05-03 05:15:03,TRUE,NA,991908974827065344,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","geeknewslink",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5954",299,"#Asus Zenfone Max Pro M1 Launch Offers at #Flipkart, note before buying | #Hindi | BintooShoots 
Watch-‚Ä¶ https://t.co/HCYEEsheWJ",FALSE,0,NA,2018-05-03 05:11:28,TRUE,NA,991908076667060224,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BintooShoots",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5955",300,"#Asus Zenfone Max Pro M1 May 2 Face Unlock Update with April 28 Build | #Hindi | BintooShoots 
Watch-‚Ä¶ https://t.co/oPiQ9qVwbr",FALSE,0,NA,2018-05-03 05:09:49,TRUE,NA,991907660902617088,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BintooShoots",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5956",301,"@yugatech Torn between these two, and other Zenfone 5 series.  #asus #huaweip20lite  @ASUSph",FALSE,0,"yugatech",2018-05-03 05:01:58,FALSE,991213877386924032,991905683804061696,2794556522,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BaddictsPH",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5957",302,"RT @ASUSUSA: Get the ins and out on how to easily overclock you processor on your latest #ASUS X470 series motherboard and take your Ryzen‚Ä¶",FALSE,0,NA,2018-05-03 05:00:34,FALSE,NA,991905331184717824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EMTAE1721",10,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5958",303,"Windows 10 ROG EDITION V2 64Bit (x64) 2017 [PRE-ACTIVATED]
DOwnload Link:- https://t.co/lB95ySyKIU
#TeamOS‚Ä¶ https://t.co/DpuvyRA8UO",FALSE,0,NA,2018-05-03 04:45:12,TRUE,NA,991901465416351744,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArchangelRapha9",1,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5959",304,"Asus Zenfone Max Pro M1 starts its pre-booking today!
You won't believe wt our members r saying about this phone!
R‚Ä¶ https://t.co/wCMCU9lfh8",FALSE,0,NA,2018-05-03 04:33:01,TRUE,NA,991898399581622272,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MouthShut",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5960",305,"RT @TheTechloMedia: #Asus Vivobook X507 Launched in India Exclusively on Paytm Mall #laptops #PaytmMall #VivobookX507 https://t.co/4CeQC6SR‚Ä¶",FALSE,0,NA,2018-05-03 04:21:46,FALSE,NA,991895567478370304,NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",7,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5961",306,"RT @techeblog: Up-close look at the #ASUSZenFone5, an #iPhoneX clone with #ArtificialIntelligence Boost. https://t.co/NrBpbA3P8n #asus #iph‚Ä¶",FALSE,0,NA,2018-05-03 04:02:26,FALSE,NA,991890700907130880,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mclynd",7,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5962",307,"RT @ASUSUSA: Get the ins and out on how to easily overclock you processor on your latest #ASUS X470 series motherboard and take your Ryzen‚Ä¶",FALSE,0,NA,2018-05-03 03:51:42,FALSE,NA,991888001390202880,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","defrisselle",10,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5963",308,"RT @Pandaa_Live: Its live! Let's go! https://t.co/6hFTzI2nW2 #pubg #gamer #gaming #fortnite #winnerwinner #chickendinner #twitch #live #str‚Ä¶",FALSE,0,NA,2018-05-03 03:50:27,FALSE,NA,991887685466849280,NA,"<a href=""https://www.discoveringmypathblog.wordpress.com"" rel=""nofollow"">iosdevsrus</a>","ReadySetStream2",1,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5964",309,"RT @gadgetgaliyara: #Asus Zenfone Max Pro M1 Pre Booking starts from Tomorrow on Flipkart Ì†ΩÌ±âÌ†ΩÌ±â https://t.co/LBMELBkQ4y

#GadgetGaliyara #Asus‚Ä¶",FALSE,0,NA,2018-05-03 03:37:58,FALSE,NA,991884546596593664,NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",2,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5965",310,"#ASUS ZenFone Max Pro M1 goes on sale in India starting today
https://t.co/ilG3dmJKgU https://t.co/xGCntSO8dn",FALSE,13,NA,2018-05-03 03:30:19,FALSE,NA,991882620307992576,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","91mobiles",1,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5966",311,"RT @TheTechloMedia: #Asus #VivobookX507 Launched in India Exclusively on #PaytmMall https://t.co/vd6TepNgzP https://t.co/Re70l1NyzU",FALSE,0,NA,2018-05-03 03:27:00,FALSE,NA,991881783632453632,NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",7,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5967",312,"RT @ASUS_za: #AMD in partnership with #ASUS #ROG and Cooler Master are giving a PC away! Submit your one minute video showcasing your worst‚Ä¶",FALSE,0,NA,2018-05-03 03:26:09,FALSE,NA,991881572306464768,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EngelaM2",1,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5968",313,"RT @ASUSUSA: Get the ins and out on how to easily overclock you processor on your latest #ASUS X470 series motherboard and take your Ryzen‚Ä¶",FALSE,0,NA,2018-05-03 02:55:14,FALSE,NA,991873791197409280,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","greivinms3",10,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5969",314,"RT @NXLGamingca: Top Five #Monitors on the Market Currently - https://t.co/iCiGlCMm5E

#AMD #Asus #FreeSync #GSync #Gaming #LG #MSI #Nvidia‚Ä¶",FALSE,0,NA,2018-05-03 02:44:57,FALSE,NA,991871203546750976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NXLJROCK",1,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5970",315,"RT @CEODeal1: Save $300 #Asus ‚Äì ROG GL502VM 15.6‚Ä≥ #Laptop ‚Äì Intel Core i7 ‚Äì 12GB Memory ‚Äì #NVIDIA GeForce GTX 1060 ‚Äì 1TB Hard Drive ‚Äì Black‚Ä¶",FALSE,0,NA,2018-05-03 02:25:17,FALSE,NA,991866254980939776,NA,"<a href=""https://twitter.com/TopSales9"" rel=""nofollow"">BestDealsToday</a>","TopSales9",5,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5971",316,"RT @CEODeal1: Save $300 #Asus ‚Äì ROG GL502VM 15.6‚Ä≥ #Laptop ‚Äì Intel Core i7 ‚Äì 12GB Memory ‚Äì #NVIDIA GeForce GTX 1060 ‚Äì 1TB Hard Drive ‚Äì Black‚Ä¶",FALSE,0,NA,2018-05-03 02:20:42,FALSE,NA,991865099009785856,NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",5,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5972",317,"RT @ASUSUSA: Get the ins and out on how to easily overclock you processor on your latest #ASUS X470 series motherboard and take your Ryzen‚Ä¶",FALSE,0,NA,2018-05-03 02:18:33,FALSE,NA,991864559274217472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LucaGamer1998",10,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5973",318,"RT @ASUSUSA: Get the ins and out on how to easily overclock you processor on your latest #ASUS X470 series motherboard and take your Ryzen‚Ä¶",FALSE,0,NA,2018-05-03 02:06:02,FALSE,NA,991861407661506560,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yzfraven",10,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5974",319,"RT @ASUSUSA: Get the ins and out on how to easily overclock you processor on your latest #ASUS X470 series motherboard and take your Ryzen‚Ä¶",FALSE,0,NA,2018-05-03 02:05:06,FALSE,NA,991861174609182720,NA,"<a href=""http://localhost.com"" rel=""nofollow"">timelineStreaming</a>","jeanepaul",10,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5975",320,"Get the ins and out on how to easily overclock you processor on your latest #ASUS X470 series motherboard and take‚Ä¶ https://t.co/f4GMee88yr",FALSE,46,NA,2018-05-03 02:05:05,TRUE,NA,991861168875687936,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ASUSUSA",10,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5976",321,"Skyvast 111V 3200mAh35Wh New Laptop Battery https://t.co/aj4Rqk2pFK CLASSIFIEDS - EMAIL PROTECTION #111V #3200mAh35Wh #ASUS ADVERTS",FALSE,0,NA,2018-05-03 01:57:17,FALSE,NA,991859207174524928,NA,"<a href=""http://megalegit.com/email/"" rel=""nofollow"">email service</a>","anonym_email",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5977",322,"Stay tuned for tonight‚Äôs stream.  Going to start the build!
https://t.co/4ACfWkyqwm #Streamer #pcbuild #Asus #ROG‚Ä¶ https://t.co/nx1Jc2JopZ",FALSE,0,NA,2018-05-03 01:48:00,TRUE,NA,991856868891869184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","im2Alpha",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5978",323,"Top Five #Monitors on the Market Currently - https://t.co/iCiGlCMm5E

#AMD #Asus #FreeSync #GSync #Gaming #LG #MSI‚Ä¶ https://t.co/ovmwnVW8Zy",FALSE,1,NA,2018-05-03 01:45:33,TRUE,NA,991856255990837248,NA,"<a href=""http://nextlevelgaming.ca"" rel=""nofollow"">nxlgaming Post</a>","NXLGamingca",1,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5979",324,"Check out ASUS MeMO Pad 7 ME176CX-A1-WH 7-Inch Tablet (White) White Tablet Only #ASUS https://t.co/LOR0Tl2bJK via @eBay",FALSE,0,NA,2018-05-03 01:30:47,FALSE,NA,991852538461908992,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","louiseanderso13",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5980",325,"RT @TheDesignerJay: My entry for the @DrDisRespect ROG GFX Card challenge. #ROGExtreme30 contest @ASUS_ROG #ASUS #ROG #Design #ChampionsClu‚Ä¶",FALSE,0,NA,2018-05-03 01:01:42,FALSE,NA,991845219883610112,NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",3,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5981",326,"RT @pavitraputul: #Asus Vivobook X507 Launched in India Exclusively on Paytm Mall https://t.co/pFS6wHV01n #laptops #paytmmall",FALSE,0,NA,2018-05-03 00:34:05,FALSE,NA,991838269297094656,NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",8,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5982",327,"#ASUS #ZenFone now supported #vulkan #pixel #instagood https://t.co/kTKEixfPcT",FALSE,0,NA,2018-05-03 00:30:07,FALSE,NA,991837269618290688,NA,"<a href=""http://www.standard3d.com"" rel=""nofollow"">Tweetinator</a>","standard3d",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5983",328,"RT @Ignite_Berg: #Asus is now teasing a #GamingPhone
A new challenger approaches: :)
https://t.co/KCqXPDvOAz
#MobileGaming #GameDev #Mobile‚Ä¶",FALSE,0,NA,2018-05-03 00:15:24,FALSE,NA,991833567733821440,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheIndieManCan",1,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5984",329,"#Vote @XOTICPC 4 #Intelrigchallenge to #win some #Extreme #Prizes. Check out their #Rig and get #Contest details at‚Ä¶ https://t.co/cbygJj8kaY",FALSE,1,NA,2018-05-03 00:09:40,TRUE,NA,991832126390759424,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheKainnemesis",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5985",330,"Trying out my new monitor from #asus streaming @FortniteGame soon can wait https://t.co/e6FLWcjqIt",FALSE,1,NA,2018-05-03 00:06:11,FALSE,NA,991831249319800832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SkaVsTheWorld",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5986",331,"RT @TheKainnemesis: #Vote @XOTICPC 4 #Intelrigchallenge to #win some #Extreme #Prizes. Check out their #Rig and get #Contest details at htt‚Ä¶",FALSE,0,NA,2018-05-02 23:59:34,FALSE,NA,991829582532829184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kentladiv",2,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5987",332,"RT @iamprasadtech: #AsusZenfoneMaxProM1 Gets New Update With #FaceUnlock Feature https://t.co/BPfCLoVwYT via @iamprasadtech  #asus #asuszen‚Ä¶",FALSE,0,NA,2018-05-02 22:51:59,FALSE,NA,991812575833845760,NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",9,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5988",333,"I've just entered to win an #ASUS #ZenBook ! https://t.co/7wBmIzvrfP",FALSE,0,NA,2018-05-02 21:41:06,FALSE,NA,991794734506172416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0DaRyL0",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5989",334,"#BlackFriday #ASUS VivoBook S400CA-DH51T 14.1-Inch Touch #Ultrabook https://t.co/3oMoTuMh94  #electronics #deals",FALSE,0,NA,2018-05-02 20:30:07,FALSE,NA,991776873679151104,NA,"<a href=""http://www.clickiz.com/"" rel=""nofollow"">Clickiz.com Updater</a>","clickiz",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5990",335,"Well, finally #Ubuntu #18.04 has fixed the #driver issue on #Nvidia #GTX 1050 and #backlight problem for #Asus‚Ä¶ https://t.co/wMU3DutEZH",FALSE,1,NA,2018-05-02 19:21:39,TRUE,NA,991759642261798912,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","myousefnezhad",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5991",336,"Microsoft, Sony, and Asus Have 30 Days To Change Illegal Warranty Terms
#FTC #Microsoft #Sony #Asus‚Ä¶ https://t.co/eNQrHnXR8j",FALSE,0,NA,2018-05-02 19:19:26,TRUE,NA,991759086613037056,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","GamingCnvxn",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5992",337,"4325mAh Batterytec Battery for ASUS Google Nexus 7 2012 https://t.co/FNFFH8P9KP CLASSIFIEDS - EMAIL PROTECTION #2012 #4325mAh #ASUS ADVERTS",FALSE,0,NA,2018-05-02 19:05:07,FALSE,NA,991755481109721088,NA,"<a href=""http://megalegit.com/email/"" rel=""nofollow"">email service</a>","anonym_email",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5993",338,"We check out the #Asus Zenfone 4! Full video review now live on our YouTube channel!

https://t.co/o5QtNiGuYQ",FALSE,0,NA,2018-05-02 19:00:31,FALSE,NA,991754325234995200,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TechNuovo",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5994",339,"ASUS revela Zenfone Live L1 com Android Go -&gt; https://t.co/lKjp6RnCi5 #androidgo #asus https://t.co/IYZI3hd29C",FALSE,0,NA,2018-05-02 19:00:04,FALSE,NA,991754209732251648,NA,"<a href=""http://www.oficinadanet.com.br"" rel=""nofollow"">Oficina da Net Posts</a>","OficinadaNet",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5995",340,"RT @iamprasadtech: #AsusZenfoneMaxProM1 Gets New Update With #FaceUnlock Feature https://t.co/BPfCLoVwYT via @iamprasadtech  #asus #asuszen‚Ä¶",FALSE,0,NA,2018-05-02 18:55:27,FALSE,NA,991753047716970496,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ramesh_ashwin03",9,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5996",341,"RT @TheDesignerJay: My entry for the @DrDisRespect ROG GFX Card challenge. #ROGExtreme30 contest @ASUS_ROG #ASUS #ROG #Design #ChampionsClu‚Ä¶",FALSE,0,NA,2018-05-02 18:37:59,FALSE,NA,991748654015942656,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheDesignerJay",3,TRUE,FALSE,NA,NA,"ASUSZenBook"
"5997",342,"ASUS revela Zenfone Live L1 com Android Go -&gt; https://t.co/lKjp6RnCi5 #androidgo #asus https://t.co/cR1anDo1Wj",FALSE,0,NA,2018-05-02 18:15:03,FALSE,NA,991742880753618944,NA,"<a href=""http://www.oficinadanet.com.br"" rel=""nofollow"">Oficina da Net Posts</a>","OficinadaNet",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5998",343,"She's a beaut Ì†ΩÌ≤Ø

#asus #asusmegapixel #vibrantcolor #hujicam #Davaolifeishere‚Ä¶ https://t.co/6F2JC1dGXd",FALSE,0,NA,2018-05-02 18:02:47,FALSE,NA,991739796543410176,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","divergej21",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"5999",344,"I've just entered to win an #ASUS #ZenBook ! https://t.co/cUnvTf6bBi",FALSE,0,NA,2018-05-02 17:44:35,FALSE,NA,991735214073200640,NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","compsforme",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"6000",345,"RT @91mobiles: #ASUS launches VivoBook X507 laptop in partnership with Paytm Mall, price starts at Rs 21,990
https://t.co/oJmRuWU0G7 https:‚Ä¶",FALSE,0,NA,2018-05-02 17:33:06,FALSE,NA,991732326584365056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAYDEEPNALIYA1",1,TRUE,FALSE,NA,NA,"ASUSZenBook"
"6001",346,"What do you think about this pc?
Credit: TantricmodZ PC Casemodding

#computer #pc #pcgamer #pcgaming #watercooled‚Ä¶ https://t.co/PhLOAmhKNV",FALSE,2,NA,2018-05-02 17:20:22,TRUE,NA,991729119602847744,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LetsTechnology",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"6002",347,"Follow na twitch Ì†ΩÌ±ÜÌ†ΩÌ±Ü #twitch #stream #csgo #fnatic #faze #asus #skins‚Ä¶ https://t.co/q3cPpo9VaS",FALSE,0,NA,2018-05-02 16:53:16,FALSE,NA,991722300738342912,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","richardadam034",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"6003",348,"RT @gadgetgaliyara: #Asus Zenfone Max Pro M1 Pre Booking starts from Tomorrow on Flipkart Ì†ΩÌ±âÌ†ΩÌ±â https://t.co/LBMELBkQ4y

#GadgetGaliyara #Asus‚Ä¶",FALSE,0,NA,2018-05-02 16:32:40,FALSE,NA,991717117132132352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rohit17693",2,TRUE,FALSE,NA,NA,"ASUSZenBook"
"6004",349,"Live https://t.co/blF3BCYdWk #pubg #playerunknownsbattlegrounds #pc #pcgaming #pcmasterrace #corsair #intel #asus‚Ä¶ https://t.co/sOv7Hd5PLB",FALSE,1,NA,2018-05-02 16:15:28,TRUE,NA,991712786987208704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sonic_dabs",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"6005",350,"Now I don't have to carry two Smartphones because of hybrid sim slots thanks to 
#AsusZenFoneMaxProM1 #Asus‚Ä¶ https://t.co/6pqYIdvdsZ",FALSE,0,NA,2018-05-02 16:05:39,TRUE,NA,991710315942313984,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","himanshu361",1,FALSE,FALSE,NA,NA,"ASUSZenBook"
"6006",351,"RT @TheTechloMedia: #Asus #VivobookX507 Launched in India Exclusively on #PaytmMall https://t.co/vd6TepNgzP https://t.co/Re70l1NyzU",FALSE,0,NA,2018-05-02 16:00:16,FALSE,NA,991708962088259584,NA,"<a href=""https://social.techlomedia.in/"" rel=""nofollow"">TMedia Social</a>","alokgautam_rock",7,TRUE,FALSE,NA,NA,"ASUSZenBook"
"6007",352,"RT @TheTechloMedia: #Asus #VivobookX507 Launched in India Exclusively on #PaytmMall https://t.co/vd6TepNgzP https://t.co/Re70l1NyzU",FALSE,0,NA,2018-05-02 16:00:14,FALSE,NA,991708954601369600,NA,"<a href=""https://social.techlomedia.in/"" rel=""nofollow"">TMedia Social</a>","vikrant655",7,TRUE,FALSE,NA,NA,"ASUSZenBook"
"6008",353,"RT @TheTechloMedia: #Asus #VivobookX507 Launched in India Exclusively on #PaytmMall https://t.co/vd6TepNgzP https://t.co/Re70l1NyzU",FALSE,0,NA,2018-05-02 16:00:10,FALSE,NA,991708937593421824,NA,"<a href=""https://social.techlomedia.in/"" rel=""nofollow"">TMedia Social</a>","aryngpt20",7,TRUE,FALSE,NA,NA,"ASUSZenBook"
"6009",354,"RT @TheTechloMedia: #Asus #VivobookX507 Launched in India Exclusively on #PaytmMall https://t.co/vd6TepNgzP https://t.co/Re70l1NyzU",FALSE,0,NA,2018-05-02 16:00:08,FALSE,NA,991708931331383296,NA,"<a href=""https://social.techlomedia.in/"" rel=""nofollow"">TMedia Social</a>","rajsharma_et",7,TRUE,FALSE,NA,NA,"ASUSZenBook"
"6010",355,"RT @TheTechloMedia: #Asus #VivobookX507 Launched in India Exclusively on #PaytmMall https://t.co/vd6TepNgzP https://t.co/Re70l1NyzU",FALSE,0,NA,2018-05-02 16:00:07,FALSE,NA,991708923508994048,NA,"<a href=""https://social.techlomedia.in/"" rel=""nofollow"">TMedia Social</a>","falakgupta15",7,TRUE,FALSE,NA,NA,"ASUSZenBook"
"6011",356,"RT @TheTechloMedia: #Asus #VivobookX507 Launched in India Exclusively on #PaytmMall https://t.co/vd6TepNgzP https://t.co/Re70l1NyzU",FALSE,0,NA,2018-05-02 16:00:05,FALSE,NA,991708916575883264,NA,"<a href=""https://social.techlomedia.in/"" rel=""nofollow"">TMedia Social</a>","AaravSh05801050",7,TRUE,FALSE,NA,NA,"ASUSZenBook"
"6012",357,"Asus Zenfone Live L1 full review: An entry-level bezel-less #asus #gadgets #smartphones https://t.co/dn1ve79BmA https://t.co/1xoTWHjU7e",FALSE,0,NA,2018-05-02 15:58:32,FALSE,NA,991708528501981184,NA,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>","stufflistings",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"6013",358,"RT @simonhodgkins: New features added to #Facebook #Messenger (1.3 billion+ users worldwide), to turn platform into a #retail hub. #Asus, #‚Ä¶",FALSE,0,NA,2018-05-02 15:39:46,FALSE,NA,991703805396910080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LocPeople",3,TRUE,FALSE,NA,NA,"ASUSZenBook"
"6014",359,"ASUS ZENBOOK UX32A (Core i3 2367M 1400 Mhz/13.3""/1366x768/4096Mb/500Gb/DVD no/Wi-Fi/Bluetooth/Win 7 HP) https://t.co/snNBcmAm5g #ASUS",FALSE,0,NA,2018-05-02 15:30:02,FALSE,NA,991701352723173376,NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA,"ASUSZenBook"
"6015",360,"New features added to #Facebook #Messenger (1.3 billion+ users worldwide), to turn platform into a #retail hub.‚Ä¶ https://t.co/DRKegJwGFu",FALSE,3,NA,2018-05-02 15:28:04,TRUE,NA,991700860467064832,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","simonhodgkins",3,FALSE,FALSE,NA,NA,"ASUSZenBook"
